final_figure	panel	panel_key	source_id	rank	candidate_score	candidate_path	candidate_filename	candidate_phase	candidate_columns	schema_read_error
Figure_3	G	Figure_3G	U26B1_1_tissue_modules	4	39.5	project://06_tables/phaseU26B1_1_GSE280297_stability_refinement/UTI_HostOmics_U26B1_1_refined_all_results.tsv	UTI_HostOmics_U26B1_1_refined_all_results.tsv	phaseU26B1_1_GSE280297_stability_refinement	contrast_id;tissue;analysis_status;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;hedges_g_ci_low;hedges_g_ci_high;welch_t;p_value;auc_group_a_higher;direction;interpretation;q_value_within_contrast;fdr_0_05;fdr_0_10;evidence_tier;stability_class;permutation_p_value;permutation_method;n_permutations;stable_hedges_g_ci_low;stable_hedges_g_ci_high;effect_ci_status;permutation_q_within_contrast;permutation_q_within_family;permutation_fdr_0_05;permutation_fdr_0_10;family_fdr_0_10	
Figure_3	G	Figure_3G	U26B1_1_tissue_modules	5	39.5	project://06_tables/phaseU26B1_1_GSE280297_stability_refinement/UTI_HostOmics_U26B1_1_primary_results.tsv	UTI_HostOmics_U26B1_1_primary_results.tsv	phaseU26B1_1_GSE280297_stability_refinement	contrast_id;tissue;analysis_status;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;hedges_g_ci_low;hedges_g_ci_high;welch_t;p_value;auc_group_a_higher;direction;interpretation;q_value_within_contrast;fdr_0_05;fdr_0_10;evidence_tier;stability_class;permutation_p_value;permutation_method;n_permutations;stable_hedges_g_ci_low;stable_hedges_g_ci_high;effect_ci_status;permutation_q_within_contrast;permutation_q_within_family;permutation_fdr_0_05;permutation_fdr_0_10;family_fdr_0_10	
Figure_3	G	Figure_3G	U26B1_1_tissue_modules	6	39.5	project://06_tables/phaseU26B1_1_GSE280297_stability_refinement/UTI_HostOmics_U26B1_1_secondary_exploratory_results.tsv	UTI_HostOmics_U26B1_1_secondary_exploratory_results.tsv	phaseU26B1_1_GSE280297_stability_refinement	contrast_id;tissue;analysis_status;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;hedges_g_ci_low;hedges_g_ci_high;welch_t;p_value;auc_group_a_higher;direction;interpretation;q_value_within_contrast;fdr_0_05;fdr_0_10;evidence_tier;stability_class;permutation_p_value;permutation_method;n_permutations;stable_hedges_g_ci_low;stable_hedges_g_ci_high;effect_ci_status;permutation_q_within_contrast;permutation_q_within_family;permutation_fdr_0_05;permutation_fdr_0_10;family_fdr_0_10	
Figure_3	G	Figure_3G	U26B1_1_tissue_modules	7	39.5	project://06_tables/phaseU26B1_1_GSE280297_stability_refinement/UTI_HostOmics_U26B1_1_large_primary_effects.tsv	UTI_HostOmics_U26B1_1_large_primary_effects.tsv	phaseU26B1_1_GSE280297_stability_refinement	contrast_id;tissue;analysis_status;group_a;group_b;n_group_a;n_group_b;feature_type;axis;feature_id;display_label;proposed_figure_family;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;hedges_g_ci_low;hedges_g_ci_high;welch_t;p_value;auc_group_a_higher;direction;interpretation;q_value_within_contrast;fdr_0_05;fdr_0_10;evidence_tier;stability_class;permutation_p_value;permutation_method;n_permutations;stable_hedges_g_ci_low;stable_hedges_g_ci_high;effect_ci_status;permutation_q_within_contrast;permutation_q_within_family;permutation_fdr_0_05;permutation_fdr_0_10;family_fdr_0_10	
Figure_3	G	Figure_3G	U26B1_1_tissue_modules	8	39.5	project://06_tables/phaseU26B1_1_GSE280297_stability_refinement/UTI_HostOmics_U26B1_1_axis_permutation_results.tsv	UTI_HostOmics_U26B1_1_axis_permutation_results.tsv	phaseU26B1_1_GSE280297_stability_refinement	contrast_id;tissue;group_a;group_b;axis;axis_score_id;n_group_a;n_group_b;mean_group_a;mean_group_b;mean_difference_a_minus_b;hedges_g;permutation_p_value;permutation_method;n_permutations;stability_class;permutation_q_within_contrast;fdr_0_05;fdr_0_10	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	1	48.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	UTI_HostOmics_U26C1_refined_core_and_secondary_modules.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	feature_id;axis;display_label;proposed_figure_family;n_independent_datasets;datasets;dataset_effects;n_positive_datasets;n_negative_datasets;dominant_direction;weighted_directional_coherence;median_effect;median_absolute_effect;max_absolute_effect;n_FDR10_datasets;n_moderate_effect_datasets;n_large_effect_datasets;validation_class;independent_evidence_priority_score;n_non_tiny_concordant_moderate_datasets;biological_priority;preterm_vs_term_effect;preterm_tissue_coherence;preterm_direction;infection_outcome_relation;refined_preterm_effect_class;refined_infection_outcome_relation;manuscript_claim_priority	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	2	48.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	UTI_HostOmics_U26C1_refined_Figure_11_architecture.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	panel;panel_title;feature_id;display_label;biological_priority;infection_direction;infection_coherence;preterm_effect;preterm_effect_class;infection_outcome_relation;figure_role	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	3	42.0	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	UTI_HostOmics_U26C1_refined_decoupling_domains.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	domain;n_features;median_effect;mean_effect;n_positive;n_negative;directional_coherence;dominant_direction;refined_effect_class;refined_interpretation	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	4	37.0	project://03_metadata/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_interpretation_correction_log.tsv	UTI_HostOmics_U26C1_interpretation_correction_log.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	issue;original;revised;basis	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	5	32.5	project://06_tables/phaseU26C1_interpretation_threshold_and_branch_refinement/UTI_HostOmics_U26C1_phase_decision.tsv	UTI_HostOmics_U26C1_phase_decision.tsv	phaseU26C1_interpretation_threshold_and_branch_refinement	phase;decision;near_neutral_absolute_effect_threshold;n_robust_core_modules;n_provisional_core_modules;n_secondary_modules;n_true_direction_reversals;TLR4_pregnancy_class;steroid_synthesis_domain;complement_domain;manuscript_modified;existing_figures_modified;next_phase	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	6	24.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_tissue_effects.tsv	UTI_HostOmics_U26B2B1_GSE280297_preterm_term_tissue_effects.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;analysis_family;tissue;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;q_value;fdr_0_10;direction	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	7	24.0	project://06_tables/phaseU26B2B1_independent_dataset_evidence_collapse/UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	UTI_HostOmics_U26B2B1_GSE280297_preterm_term_collapsed.tsv	phaseU26B2B1_independent_dataset_evidence_collapse	dataset;primary_context;feature_type;axis;feature_id;display_label;proposed_figure_family;effect_value;mean_tissue_effect;effect_metric;n_tissues;n_positive_tissues;n_negative_tissues;tissue_directional_coherence;direction;fdr_0_10;best_tissue_q_value;evidence_weight;interpretation_role;absolute_effect	
Figure_3	H	Figure_3H	U26C1_pregnancy_model	8	17.0	project://06_tables/phaseU26C_biological_synthesis_figure_architecture/UTI_HostOmics_U26C_pregnancy_synthesis_response_decoupling.tsv	UTI_HostOmics_U26C_pregnancy_synthesis_response_decoupling.tsv	phaseU26C_biological_synthesis_figure_architecture	domain;feature_id;display_label;axis;effect_value;absolute_effect;direction;tissue_directional_coherence;fdr_0_10;best_tissue_q_value	
Figure_4	A	Figure_4A	U26D2A_embedding	1	47.0	project://03_metadata/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_balanced_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A_balanced_cell_annotations.tsv.gz	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;balanced_subset_row;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2	
Figure_4	A	Figure_4A	U26D2A_embedding	2	43.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_annotations.tsv	UTI_HostOmics_U26D2A_cluster_annotations.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;broad_cell_type;annotation_confidence;top_marker_panel;top_panel_zscore;second_panel_zscore;top_minus_second_margin;cluster_cells_in_balanced_subset	
Figure_4	A	Figure_4A	U26D2A_embedding	3	42.0	project://03_metadata/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_all_QC_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A_all_QC_cell_annotations.tsv.gz	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2;Treg_score;CD137L_macrophage_score;cycling_score;interferon_response_score;Treg_candidate;CD137L_high_macrophage_candidate	
Figure_4	A	Figure_4A	U26D2A_embedding	4	37.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_highly_variable_genes.tsv	UTI_HostOmics_U26D2A_highly_variable_genes.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	gene_symbol;mean_log_expression;variance_log_expression;dispersion_score;hvg_rank	
Figure_4	A	Figure_4A	U26D2A_embedding	5	37.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_top_markers.tsv	UTI_HostOmics_U26D2A_cluster_top_markers.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;rank;gene_symbol;cluster_mean_log_expression;outside_mean_log_expression;specificity_difference;global_mean_log_expression	
Figure_4	A	Figure_4A	U26D2A_embedding	6	37.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_sample_cluster_composition.tsv	UTI_HostOmics_U26D2A_sample_cluster_composition.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	sample_id;condition;cluster;n_cells;fraction_of_QC_cells	
Figure_4	A	Figure_4A	U26D2A_embedding	7	37.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;urothelial_epithelial;macrophage_monocyte;dendritic;neutrophil;T_cell;B_cell;NK_cell;endothelial;fibroblast;smooth_muscle_pericyte;mast_cell	
Figure_4	A	Figure_4A	U26D2A_embedding	8	37.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_sample_celltype_composition.tsv	UTI_HostOmics_U26D2A_sample_celltype_composition.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	sample_id;condition;broad_cell_type;n_cells;fraction_of_QC_cells	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	1	64.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_top_markers.tsv	UTI_HostOmics_U26D2A_cluster_top_markers.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;rank;gene_symbol;cluster_mean_log_expression;outside_mean_log_expression;specificity_difference;global_mean_log_expression	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	2	47.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	UTI_HostOmics_U26D2A_cluster_marker_panel_scores.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;urothelial_epithelial;macrophage_monocyte;dendritic;neutrophil;T_cell;B_cell;NK_cell;endothelial;fibroblast;smooth_muscle_pericyte;mast_cell	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	3	45.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_cluster_annotations.tsv	UTI_HostOmics_U26D2A_cluster_annotations.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cluster;broad_cell_type;annotation_confidence;top_marker_panel;top_panel_zscore;second_panel_zscore;top_minus_second_margin;cluster_cells_in_balanced_subset	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	4	44.5	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_cluster_annotation_refinement.tsv	UTI_HostOmics_U26D2A1_cluster_annotation_refinement.tsv	phaseU26D2A1_GSE252321_annotation_refinement	cluster;original_broad_cell_type;original_annotation_confidence;refined_broad_cell_type;refined_cell_subtype;refinement_evidence;top_10_markers;label_changed	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	5	44.5	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_marker_panel_coverage.tsv	UTI_HostOmics_U26D2A_marker_panel_coverage.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	panel;n_markers_requested;n_markers_detected;coverage_fraction;detected_markers;missing_markers	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	6	44.0	project://06_tables/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_sample_cluster_composition.tsv	UTI_HostOmics_U26D2A_sample_cluster_composition.tsv	phaseU26D2A_GSE252321_marker_celltype_reconstruction	sample_id;condition;cluster;n_cells;fraction_of_QC_cells	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	7	40.0	project://03_metadata/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_all_QC_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A_all_QC_cell_annotations.tsv.gz	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2;Treg_score;CD137L_macrophage_score;cycling_score;interferon_response_score;Treg_candidate;CD137L_high_macrophage_candidate	
Figure_4	B	Figure_4B	U26D2A_D2A1_markers	8	40.0	project://03_metadata/phaseU26D2A_GSE252321_marker_celltype_reconstruction/UTI_HostOmics_U26D2A_balanced_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A_balanced_cell_annotations.tsv.gz	phaseU26D2A_GSE252321_marker_celltype_reconstruction	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;balanced_subset_row;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2	
Figure_4	C	Figure_4C	U26D2A1_composition	1	59.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_sample_celltype_composition.tsv	UTI_HostOmics_U26D2A1_refined_sample_celltype_composition.tsv	phaseU26D2A1_GSE252321_annotation_refinement	sample_id;condition;refined_broad_cell_type;n_cells;fraction_of_QC_cells	
Figure_4	C	Figure_4C	U26D2A1_composition	2	55.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_sample_subtype_composition.tsv	UTI_HostOmics_U26D2A1_sample_subtype_composition.tsv	phaseU26D2A1_GSE252321_annotation_refinement	sample_id;condition;refined_cell_subtype;n_cells;fraction_of_QC_cells	
Figure_4	C	Figure_4C	U26D2A1_composition	3	47.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_celltype_sample_presence.tsv	UTI_HostOmics_U26D2A1_refined_celltype_sample_presence.tsv	phaseU26D2A1_GSE252321_annotation_refinement	refined_broad_cell_type;GSM7999426_Control_1;GSM7999427_Control_2;GSM7999428_UPEC_1;GSM7999429_UPEC_2	
Figure_4	C	Figure_4C	U26D2A1_composition	4	43.0	project://03_metadata/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_all_QC_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A1_refined_all_QC_cell_annotations.tsv.gz	phaseU26D2A1_GSE252321_annotation_refinement	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2;Treg_score;CD137L_macrophage_score;cycling_score;interferon_response_score;Treg_candidate;CD137L_high_macrophage_candidate;refined_broad_cell_type;refined_cell_subtype;FOXP3_log_normalized;IL2RA_log_normalized;CTLA4_log_normalized;TNFRSF18_log_normalized;IKZF2_log_normalized;TNFSF9_log_normalized;ADGRE1_log_normalized;LYZ2_log_normalized;CSF1R_log_normalized;CD68_log_normalized;strict_Treg_like_candidate;expanded_Treg_like_candidate;TNFSF9_positive_macrophage;TNFSF9_high_macrophage	
Figure_4	C	Figure_4C	U26D2A1_composition	5	39.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_cluster_annotation_refinement.tsv	UTI_HostOmics_U26D2A1_cluster_annotation_refinement.tsv	phaseU26D2A1_GSE252321_annotation_refinement	cluster;original_broad_cell_type;original_annotation_confidence;refined_broad_cell_type;refined_cell_subtype;refinement_evidence;top_10_markers;label_changed	
Figure_4	C	Figure_4C	U26D2A1_composition	6	37.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_fixed_targeted_population_summary.tsv	UTI_HostOmics_U26D2A1_fixed_targeted_population_summary.tsv	phaseU26D2A1_GSE252321_annotation_refinement	sample_id;condition;targeted_measure;numerator_cells;parent_cells;value;definition	
Figure_4	C	Figure_4C	U26D2A1_composition	7	37.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_fixed_thresholds.tsv	UTI_HostOmics_U26D2A1_fixed_thresholds.tsv	phaseU26D2A1_GSE252321_annotation_refinement	target;threshold_source;quantile;log_normalized_threshold;sample_specific_threshold	
Figure_4	C	Figure_4C	U26D2A1_composition	8	32.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_phase_decision.tsv	UTI_HostOmics_U26D2A1_phase_decision.tsv	phaseU26D2A1_GSE252321_annotation_refinement	phase;decision;n_QC_cells;n_clusters_refined;n_clusters_with_changed_broad_label;n_refined_broad_cell_types;n_refined_subtypes;n_broad_types_with_at_least_30_cells_in_all_samples;macrophage_all_samples;dendritic_all_samples;neutrophil_all_samples;T_cell_all_samples;NK_cell_all_samples;per_sample_quantile_targeted_definitions_retired;TNFSF9_high_fixed_global_threshold;biological_sample_is_inferential_unit;cell_level_significance_testing_performed;manuscript_modified;existing_figures_modified;next_phase	
Figure_4	D	Figure_4D	U26D2A1_subtypes	1	48.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_sample_subtype_composition.tsv	UTI_HostOmics_U26D2A1_sample_subtype_composition.tsv	phaseU26D2A1_GSE252321_annotation_refinement	sample_id;condition;refined_cell_subtype;n_cells;fraction_of_QC_cells	
Figure_4	D	Figure_4D	U26D2A1_subtypes	2	47.0	project://06_tables/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_sample_celltype_composition.tsv	UTI_HostOmics_U26D2A1_refined_sample_celltype_composition.tsv	phaseU26D2A1_GSE252321_annotation_refinement	sample_id;condition;refined_broad_cell_type;n_cells;fraction_of_QC_cells	
Figure_4	D	Figure_4D	U26D2A1_subtypes	3	43.0	project://03_metadata/phaseU26D2A1_GSE252321_annotation_refinement/UTI_HostOmics_U26D2A1_refined_all_QC_cell_annotations.tsv.gz	UTI_HostOmics_U26D2A1_refined_all_QC_cell_annotations.tsv.gz	phaseU26D2A1_GSE252321_annotation_refinement	cell_id;raw_barcode;sample_id;condition;replicate;total_expression;detected_genes;mitochondrial_expression;pct_mitochondrial;adaptive_qc_pass;cluster;broad_cell_type;annotation_confidence;corrected_component_1;corrected_component_2;Treg_score;CD137L_macrophage_score;cycling_score;interferon_response_score;Treg_candidate;CD137L_high_macrophage_candidate;refined_broad_cell_type;refined_cell_subtype;FOXP3_log_normalized;IL2RA_log_normalized;CTLA4_log_normalized;TNFRSF18_log_normalized;IKZF2_log_normalized;TNFSF9_log_normalized;ADGRE1_log_normalized;LYZ2_log_normalized;CSF1R_log_normalized;CD68_log_normalized;strict_Treg_like_candidate;expanded_Treg_like_candidate;TNFSF9_positive_macrophage;TNFSF9_high_macrophage	
