dataset	contrast_id	biological_context	evidence_tier	group_a	group_b	feature_type	axis	feature_id	display_label	proposed_figure_family	effect_value	effect_metric	p_value	q_value	fdr_0_10	direction	n_group_a	n_group_b
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.758265087881559	standardized_module_score_beta	0.028051548957966733	0.32775533756597486	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.14531139356011435	standardized_module_score_beta	0.6496983661478455	0.8415722355374109	False	negative		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.04345849834895672	standardized_module_score_beta	0.8916294822063755	0.9745926922230064	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	0.6129536943214446	standardized_module_score_beta	0.18639118912104446	0.976160740531215	False	positive		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	complement_architecture	COMPLEMENT_OPSONOPHAGOCYTOSIS	Complement-opsonophagocytosis	Figure_10	-0.4517882407208367	standardized_module_score_beta	0.058749117786977514	0.22290921982526266	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.300614011312996	standardized_module_score_beta	0.22528404095711846	0.5056450752758535	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	0.20055683951914066	standardized_module_score_beta	0.41247955320044194	0.730071737326605	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.0374913713907898	standardized_module_score_beta	0.8769737872207074	0.9745926922230064	False	negative		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	0.5011708508321366	standardized_module_score_beta	0.15648544399098072	0.976160740531215	False	positive		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	complement_architecture	COMPLEMENT_C3A_C5A_SIGNALING	C3a and C5a inflammatory signaling	Figure_10	-0.05002858589692766	standardized_module_score_beta	0.7703986580222422	0.8666984902750224	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.449064410963134	standardized_module_score_beta	0.07972348921193925	0.32775533756597486	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.23625652793069526	standardized_module_score_beta	0.3395538487006441	0.730071737326605	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.135403825400424	standardized_module_score_beta	0.5804397412239661	0.9745926922230064	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	-0.21280788303243872	standardized_module_score_beta	0.5394951365839218	0.976160740531215	False	negative		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	TLR4_LPS_SIGNALING_ANCHOR	TLR4-LPS signaling anchor	Integrated_network	0.34266046944691464	standardized_module_score_beta	0.06054324489081208	0.22290921982526266	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.263545085158562	standardized_module_score_beta	0.2700673199551165	0.554646740082015	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.24362142140894905	standardized_module_score_beta	0.3066084331105527	0.730071737326605	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.10932080807684169	standardized_module_score_beta	0.6419687236024673	0.9745926922230064	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	-0.019923663749612963	standardized_module_score_beta	0.9520580061971109	0.976160740531215	False	negative		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	NFKB_MAPK_INFLAMMATION_ANCHOR	NF-kB and MAPK inflammation anchor	Integrated_network	0.2535832532837555	standardized_module_score_beta	0.13959124562608086	0.3230540255917871	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.2617438767397835	standardized_module_score_beta	0.32954956776929933	0.5777000927589047	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.3897655323855188	standardized_module_score_beta	0.15372283819191437	0.6312476492538133	False	negative		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	0.4161609525176347	standardized_module_score_beta	0.12939097409027964	0.8859771442044103	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.12802165564573534	standardized_module_score_beta	0.7325173534636558	0.976160740531215	False	negative		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	NEUTROPHIL_NETOSIS_ANCHOR	Neutrophil and NETosis anchor	Integrated_network	-0.32575470456265115	standardized_module_score_beta	0.09577415265723213	0.27863218254336114	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.36831002337619423	standardized_module_score_beta	0.04402668283102724	0.32775533756597486	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.15730394809702383	standardized_module_score_beta	0.36437569451340146	0.730071737326605	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.4091642996819253	standardized_module_score_beta	0.027324910763890903	0.3688862953125272	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	-0.2110060752791704	standardized_module_score_beta	0.38897746380566034	0.976160740531215	False	negative		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	OXIDATIVE_STRESS_NRF2_ANCHOR	Oxidative stress and NRF2 anchor	Integrated_network	0.26280698573660904	standardized_module_score_beta	0.04235987432332748	0.206894363830262	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.03003113345631498	standardized_module_score_beta	0.9245571821660113	0.9637318625169691	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.26978814933720296	standardized_module_score_beta	0.40024113395243155	0.730071737326605	False	negative		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	0.47532994491063735	standardized_module_score_beta	0.14736996308487238	0.8859771442044103	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.29981928279351794	standardized_module_score_beta	0.5067709372649364	0.976160740531215	False	negative		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	UROTHELIAL_BARRIER_REPAIR_ANCHOR	Urothelial barrier and repair anchor	Integrated_network	-0.119878507940444	standardized_module_score_beta	0.5945677761246657	0.7691986183501023	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.16288859354561708	standardized_module_score_beta	0.4870265387895827	0.7199923582998352	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.3281715352859802	standardized_module_score_beta	0.17098619721880612	0.6595181892725379	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	-0.05646942678397419	standardized_module_score_beta	0.8083118480849923	0.9745926922230064	False	negative		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.16528294174036315	standardized_module_score_beta	0.6166766786916521	0.976160740531215	False	positive		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	submodule	immune_context_anchors	PREGNANCY_INFLAMMATION_ANCHOR	Pregnancy-associated inflammation anchor	Integrated_network	0.24553006441579867	standardized_module_score_beta	0.14885317658139935	0.32586776494846886	False	positive		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	-0.1066471874766229	standardized_module_score_beta	0.4682643660644049	0.7199923582998352	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.00599506255410516	standardized_module_score_beta	0.9672021886170667	0.9792922159747801	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.07998912613763781	standardized_module_score_beta	0.5850622229378099	0.9745926922230064	False	positive		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	0.11264225003072806	standardized_module_score_beta	0.586638950993981	0.976160740531215	False	positive		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	composite_index	composite_index	STEROID_INFLAMMATORY_IMBALANCE_INDEX	Steroid Inflammatory Imbalance Index	Integrated_network	-0.05032606246125887	standardized_module_score_beta	0.62675442976675	0.7691986183501023	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK1	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block1	reference	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-0.021438038050699104	standardized_module_score_beta	0.9088088776799845	0.9637318625169691	False	negative		
GSE186800	GSE186800_TREATMENT_BLOCK2	bladder_exposure_recurrence_model	independent_mouse_bulk	Gardnerella_vs_PBS_block2	reference	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	0.016435002922661437	standardized_module_score_beta	0.930021304025506	0.9782321647604897	False	positive		
GSE186800	GSE186800_BLOCK_MAIN_PBS	bladder_exposure_recurrence_model	independent_mouse_bulk	PBS_block2_vs_block1	reference	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-0.030778900076255	standardized_module_score_beta	0.8694071293210468	0.9745926922230064	False	negative		
GSE186800	GSE186800_INTERACTION_RECURRENCE	bladder_exposure_recurrence_model	independent_mouse_bulk	difference_in_differences_block2_minus_block1	reference	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	0.03787304097336054	standardized_module_score_beta	0.8862370608114896	0.976160740531215	False	positive		
GSE186800	GSE186800_AVERAGE_TREATMENT	bladder_exposure_recurrence_model	independent_mouse_bulk	average_Gardnerella_vs_PBS	reference	composite_index	composite_index	INFLAMMATORY_CARBON_USE_INDEX	Inflammatory Carbon Use Index	Integrated_network	-0.0025015175640188334	standardized_module_score_beta	0.9849166472615184	0.9849166472615184	False	negative		
